year,road_section,traffic_period,weather_station_id,temperature_bin,temperature_bin_lower_c,estimated_vehicle_km,injury_accidents
2023,1-q5,VHDU,33480,6-9,6.0,290269.5679029226,0
2023,1-q5,VHDU,33480,9-12,9.0,187670.38174671,0
2023,1-q5,VHDU,33480,12-15,12.0,101390.35922064605,0
2023,1-q5,VHDU,33480,>=15,15.0,15261.440061527943,0
2023,1-q7,VDU,33487,<-6,-inf,222956.04970344008,0
2023,1-q7,VDU,33487,-6--3,-6.0,137317.30213523132,1
2023,1-q7,VDU,33487,-3-0,-3.0,104365.47117437724,0
2023,1-q7,VDU,33487,0-3,0.0,65543.53262158956,0
2023,1-q7,VDU,33487,3-6,3.0,47465.04175563464,0
2023,1-q7,VDU,33487,6-9,6.0,28126.09833926453,0
2023,1-q7,VDU,33487,9-12,9.0,1404.5042704626333,0
2023,1-q8,VHDU,33487,<-6,-inf,55992.69368702682,0
2023,1-q8,VHDU,33487,-6--3,-6.0,114982.02311151593,0
2023,1-q8,VHDU,33487,-3-0,-3.0,217478.06398360565,0
2023,1-q8,VHDU,33487,0-3,0.0,229076.15415267265,1
2023,1-q8,VHDU,33487,3-6,3.0,167811.6012978881,0
2023,1-q8,VHDU,33487,6-9,6.0,95614.87732680596,0
2023,1-q8,VHDU,33487,9-12,9.0,59433.27545966871,0
2023,1-q8,VHDU,33487,12-15,12.0,30132.837137815222,0
2023,1-q8,VHDU,33487,>=15,15.0,4328.473843001082,0
2023,1-q9,VDU,33394,<-6,-inf,247167.52968779928,0
2023,1-q9,VDU,33394,-6--3,-6.0,121381.49995211644,1
2023,1-q9,VDU,33394,-3-0,-3.0,93376.03141160698,0
2023,1-q9,VDU,33394,0-3,0.0,57736.044579582456,0
2023,1-q9,VDU,33394,3-6,3.0,47348.69517333844,0
2023,1-q9,VDU,33394,6-9,6.0,7744.631536104194,0
2023,1-q9,VDU,33394,9-12,9.0,146.8176594522122,0
2023,1-r0,VHDU,4300,<-6,-inf,42103.20457650273,0
2023,1-r0,VHDU,4300,-6--3,-6.0,85078.11111111111,0
2023,1-r0,VHDU,4300,-3-0,-3.0,158693.34147313298,0
2023,1-r0,VHDU,4300,0-3,0.0,177783.61435564663,0
2023,1-r0,VHDU,4300,3-6,3.0,146533.09915755922,0
2023,1-r0,VHDU,4300,6-9,6.0,97064.01303506375,1
2023,1-r0,VHDU,4300,9-12,9.0,44413.21476548269,0
2023,1-r0,VHDU,4300,12-15,12.0,12247.412511384335,0
2023,1-r0,VHDU,4300,>=15,15.0,1786.9890141165756,0
2023,1-r3,VHDU,4406,<-6,-inf,59960.795973996355,0
2023,1-r3,VHDU,4406,-6--3,-6.0,178073.61579607666,0
2023,1-r3,VHDU,4406,-3-0,-3.0,313641.0866332117,1
2023,1-r3,VHDU,4406,0-3,0.0,458161.9794936131,0
2023,1-r3,VHDU,4406,3-6,3.0,318615.2099794708,0
2023,1-r3,VHDU,4406,6-9,6.0,146420.10359260952,0
2023,1-r3,VHDU,4406,9-12,9.0,86459.30761861315,0
2023,1-r3,VHDU,4406,12-15,12.0,20800.879447992702,0
2023,1-r3,VHDU,4406,>=15,15.0,3798.421464416059,0
2023,1-s5,SDU,34238,-3-0,-3.0,65317.60416666667,0
2023,1-s5,SDU,34238,0-3,0.0,429411.59722222225,0
2023,1-s5,SDU,34238,3-6,3.0,805265.9375000001,1
2023,1-s5,SDU,34238,6-9,6.0,669227.3263888889,0
2023,1-s5,SDU,34238,9-12,9.0,473433.4375,0
2023,1-s5,SDU,34238,12-15,12.0,218996.7361111111,0
2023,1-s5,SDU,34238,>=15,15.0,130317.36111111111,0
2023,1-s6,VDU,34148,<-6,-inf,94516.68856645386,0
2023,1-s6,VDU,34148,-6--3,-6.0,59002.18432965757,1
2023,1-s6,VDU,34148,-3-0,-3.0,45574.58890307603,0
2023,1-s6,VDU,34148,0-3,0.0,24322.483180499126,0
2023,1-s6,VDU,34148,3-6,3.0,16073.496738247242,0
2023,1-s6,VDU,34148,6-9,6.0,4301.358282066164,0
2023,1-t0,SDU,4271,-3-0,-3.0,13388.368051992471,0
2023,1-t0,SDU,4271,0-3,0.0,43059.88643748931,0
2023,1-t0,SDU,4271,3-6,3.0,215028.04634855478,0
2023,1-t0,SDU,4271,6-9,6.0,522055.8920814092,0
2023,1-t0,SDU,4271,9-12,9.0,372250.9090131691,1
2023,1-t0,SDU,4271,12-15,12.0,237100.76124508292,0
2023,1-t0,SDU,4271,>=15,15.0,183909.136822302,0
2023,1-t5,SDU,4275,-6--3,-6.0,17086.125,0
2023,1-t5,SDU,4275,-3-0,-3.0,265312.5,0
2023,1-t5,SDU,4275,0-3,0.0,532853.625,1
2023,1-t5,SDU,4275,3-6,3.0,490191.37499999994,0
2023,1-t5,SDU,4275,6-9,6.0,330154.875,0
2023,1-t5,SDU,4275,9-12,9.0,139554.375,0
2023,1-t5,SDU,4275,12-15,12.0,81079.5,0
2023,1-t5,SDU,4275,>=15,15.0,8171.625,0
2023,1-t6,VDU,34073,<-6,-inf,355689.18381280266,1
2023,1-t6,VDU,34073,-6--3,-6.0,294361.0148217307,0
2023,1-t6,VDU,34073,-3-0,-3.0,269304.48281496175,0
2023,1-t6,VDU,34073,0-3,0.0,166381.05105911184,0
2023,1-t6,VDU,34073,3-6,3.0,109169.81933827391,0
2023,1-t6,VDU,34073,6-9,6.0,20726.649705315984,0
2023,1-t6,VDU,34073,9-12,9.0,780.7984478029994,0
2023,1-t6,VHDU,34073,<-6,-inf,40667.23774691183,0
2023,1-t6,VHDU,34073,-6--3,-6.0,141845.90146297033,0
2023,1-t6,VHDU,34073,-3-0,-3.0,271411.54294984916,0
2023,1-t6,VHDU,34073,0-3,0.0,527784.2167985428,2
2023,1-t6,VHDU,34073,3-6,3.0,371878.3075368589,0
2023,1-t6,VHDU,34073,6-9,6.0,131256.40191836967,0
2023,1-t6,VHDU,34073,9-12,9.0,50633.82555359481,0
2023,1-t6,VHDU,34073,12-15,12.0,21267.98648033244,0
2023,1-t6,VHDU,34073,>=15,15.0,6496.07955257016,0
2023,1-t7,VHDU,5975,<-6,-inf,93.1963990655803,0
2023,1-t7,VHDU,5975,-6--3,-6.0,39608.46960287163,0
2023,1-t7,VHDU,5975,-3-0,-3.0,168405.8931115036,0
2023,1-t7,VHDU,5975,0-3,0.0,460856.1933792946,1
2023,1-t7,VHDU,5975,3-6,3.0,492915.75465785415,0
2023,1-t7,VHDU,5975,6-9,6.0,306336.56372856244,0
2023,1-t7,VHDU,5975,9-12,9.0,101211.2893852202,0
2023,1-t7,VHDU,5975,12-15,12.0,43802.30756082274,0
2023,1-t7,VHDU,5975,>=15,15.0,22460.33217480485,0
2023,1-u0,VHDU,5975,<-6,-inf,7.313566178565325,0
2023,1-u0,VHDU,5975,-6--3,-6.0,3108.2656258902634,0
2023,1-u0,VHDU,5975,-3-0,-3.0,13215.614084667543,0
2023,1-u0,VHDU,5975,0-3,0.0,36165.58475300553,0
2023,1-u0,VHDU,5975,3-6,3.0,38681.451518432004,0
2023,1-u0,VHDU,5975,6-9,6.0,24039.692028944224,0
2023,1-u0,VHDU,5975,9-12,9.0,7942.532869921943,0
2023,1-u0,VHDU,5975,12-15,12.0,3437.376103925703,1
2023,1-u0,VHDU,5975,>=15,15.0,1762.5694490342435,0
2023,1-u1,VHDU,5975,<-6,-inf,17.416238390974872,0
2023,1-u1,VHDU,5975,-6--3,-6.0,7401.901316164321,0
2023,1-u1,VHDU,5975,-3-0,-3.0,31471.142772491592,1
2023,1-u1,VHDU,5975,0-3,0.0,86123.29884337074,0
2023,1-u1,VHDU,5975,3-6,3.0,92114.48484986609,0
2023,1-u1,VHDU,5975,6-9,6.0,57247.1755911344,0
2023,1-u1,VHDU,5975,9-12,9.0,18914.03489259871,0
2023,1-u1,VHDU,5975,12-15,12.0,8185.632043758189,0
2023,1-u1,VHDU,5975,>=15,15.0,4197.313452224944,0
2023,1-u5,VHDU,35985,-6--3,-6.0,9653.343298205638,0
2023,1-u5,VHDU,35985,-3-0,-3.0,63102.797379663905,0
2023,1-u5,VHDU,35985,0-3,0.0,157578.96047849613,0
2023,1-u5,VHDU,35985,3-6,3.0,270293.61234975787,1
2023,1-u5,VHDU,35985,6-9,6.0,136175.441116491,0
2023,1-u5,VHDU,35985,9-12,9.0,50521.800786100815,0
2023,1-u5,VHDU,35985,12-15,12.0,6409.186943890629,0
2023,1-u5,VHDU,35985,>=15,15.0,791.2576473939048,0
2023,1-v1,SDU,35880,0-3,0.0,770.5377950951182,0
2023,1-v1,SDU,35880,3-6,3.0,50084.95668118267,0
2023,1-v1,SDU,35880,6-9,6.0,344858.4709603484,0
2023,1-v1,SDU,35880,9-12,9.0,292076.63199633284,0
2023,1-v1,SDU,35880,12-15,12.0,54237.2992436397,1
2023,1-v1,SDU,35880,>=15,15.0,5051.30332340133,0
2023,1-v5,VDU,5872,<-6,-inf,14269.138888888887,0
2023,1-v5,VDU,5872,-6--3,-6.0,44669.272222222215,1
2023,1-v5,VDU,5872,-3-0,-3.0,74001.12777777777,0
2023,1-v5,VDU,5872,0-3,0.0,70674.20555555556,0
2023,1-v5,VDU,5872,3-6,3.0,46988.96111111111,0
2023,1-v5,VDU,5872,6-9,6.0,14696.449999999999,0
2023,1-v5,VDU,5872,9-12,9.0,610.4444444444443,0
2023,1-v9,SDU,35769,0-3,0.0,7465.5,0
2023,1-v9,SDU,35769,3-6,3.0,76734.0,0
2023,1-v9,SDU,35769,6-9,6.0,632299.5,0
2023,1-v9,SDU,35769,9-12,9.0,723775.5,1
2023,1-v9,SDU,35769,12-15,12.0,183235.5,0
2023,1-v9,SDU,35769,>=15,15.0,36666.0,0
2023,1-v9,VHDU,35769,-6--3,-6.0,2727.605259862242,0
2023,1-v9,VHDU,35769,-3-0,-3.0,56072.40976831559,0
2023,1-v9,VHDU,35769,0-3,0.0,141164.7509079524,0
2023,1-v9,VHDU,35769,3-6,3.0,292703.3447714464,0
2023,1-v9,VHDU,35769,6-9,6.0,221606.74865372572,0
2023,1-v9,VHDU,35769,9-12,9.0,55669.97620538509,0
2023,1-v9,VHDU,35769,12-15,12.0,12877.874013775829,1
2023,1-v9,VHDU,35769,>=15,15.0,2682.8904195366313,0
2023,1-x0,VHDU,35107,-6--3,-6.0,3251.6356593563087,0
2023,1-x0,VHDU,35107,-3-0,-3.0,21843.048704072913,0
2023,1-x0,VHDU,35107,0-3,0.0,64387.350384505844,0
2023,1-x0,VHDU,35107,3-6,3.0,177375.4841355739,0
2023,1-x0,VHDU,35107,6-9,6.0,136320.4812304187,1
2023,1-x0,VHDU,35107,9-12,9.0,29289.542580461406,0
2023,1-x0,VHDU,35107,12-15,12.0,2829.6676730276276,0
2023,1-x0,VHDU,35107,>=15,15.0,446.7896325833096,0
2023,1-x1,SDU,35107,0-3,0.0,2431.9166666666665,0
2023,1-x1,SDU,35107,3-6,3.0,48969.95833333333,0
2023,1-x1,SDU,35107,6-9,6.0,374238.8125,0
2023,1-x1,SDU,35107,9-12,9.0,414752.3333333333,0
2023,1-x1,SDU,35107,12-15,12.0,111868.16666666667,0
2023,1-x1,SDU,35107,>=15,15.0,18736.8125,1
2023,1-x2,VHDU,35666,-6--3,-6.0,214.8331814038286,0
2023,1-x2,VHDU,35666,-3-0,-3.0,28701.713035551504,0
2023,1-x2,VHDU,35666,0-3,0.0,110166.45542388332,0
2023,1-x2,VHDU,35666,3-6,3.0,322593.5051959891,0
2023,1-x2,VHDU,35666,6-9,6.0,251569.65542388332,0
2023,1-x2,VHDU,35666,9-12,9.0,39056.67237921605,1
2023,1-x2,VHDU,35666,12-15,12.0,1847.5653600729263,0
2023,1-x4,VDU,35666,<-6,-inf,14137.579172659407,0
2023,1-x4,VDU,35666,-6--3,-6.0,27692.885727005,0
2023,1-x4,VDU,35666,-3-0,-3.0,83334.85713307308,0
2023,1-x4,VDU,35666,0-3,0.0,108954.8523388809,0
2023,1-x4,VDU,35666,3-6,3.0,77349.09461680707,1
2023,1-x4,VDU,35666,6-9,6.0,28601.23101157455,0
2023,1-x6,SDU,5544,0-3,0.0,7251.721807935333,0
2023,1-x6,SDU,5544,3-6,3.0,35253.419878180684,0
2023,1-x6,SDU,5544,6-9,6.0,326399.28058291116,0
2023,1-x6,SDU,5544,9-12,9.0,685826.2050435476,1
2023,1-x6,SDU,5544,12-15,12.0,182872.62816644844,0
2023,1-x6,SDU,5544,>=15,15.0,23693.74452097683,0
2023,1-x7,VDU,5544,<-6,-inf,21960.09375,0
2023,1-x7,VDU,5544,-6--3,-6.0,64068.15624999999,0
2023,1-x7,VDU,5544,-3-0,-3.0,109347.43750000001,0
2023,1-x7,VDU,5544,0-3,0.0,117811.96875,1
2023,1-x7,VDU,5544,3-6,3.0,77015.3125,0
2023,1-x7,VDU,5544,6-9,6.0,25250.53125,0
2023,1-y5,SDU,35315,0-3,0.0,7812.0,0
2023,1-y5,SDU,35315,3-6,3.0,64937.25,0
2023,1-y5,SDU,35315,6-9,6.0,576501.1875,0
2023,1-y5,SDU,35315,9-12,9.0,1014461.4375,1
2023,1-y5,SDU,35315,12-15,12.0,372412.6875,0
2023,1-y5,SDU,35315,>=15,15.0,108269.4375,0
2023,1-y5,VHDU,35315,-6--3,-6.0,3312.549242855516,0
2023,1-y5,VHDU,35315,-3-0,-3.0,58270.75259023112,0
2023,1-y5,VHDU,35315,0-3,0.0,222166.65490151427,0
2023,1-y5,VHDU,35315,3-6,3.0,439364.4859387452,0
2023,1-y5,VHDU,35315,6-9,6.0,448248.1407264032,2
2023,1-y5,VHDU,35315,9-12,9.0,131372.69156324715,0
2023,1-y5,VHDU,35315,12-15,12.0,12196.20403051349,0
2023,1-y5,VHDU,35315,>=15,15.0,7528.521006489808,0
2023,1-y6,SDU,5309,0-3,0.0,11376.105979192864,0
2023,1-y6,SDU,5309,3-6,3.0,95162.02938150222,0
2023,1-y6,SDU,5309,6-9,6.0,682205.2125300101,0
2023,1-y6,SDU,5309,9-12,9.0,1587237.643763576,1
2023,1-y6,SDU,5309,12-15,12.0,662161.597233337,0
2023,1-y6,SDU,5309,>=15,15.0,120803.41111238138,0
2023,1-y6,VDU,5309,<-6,-inf,79083.52686713044,0
2023,1-y6,VDU,5309,-6--3,-6.0,110931.03853274303,0
2023,1-y6,VDU,5309,-3-0,-3.0,316735.54669119755,0
2023,1-y6,VDU,5309,0-3,0.0,381835.607301788,1
2023,1-y6,VDU,5309,3-6,3.0,191821.04190191452,0
2023,1-y6,VDU,5309,6-9,6.0,83097.91909388833,0
2023,1-y6,VDU,5309,9-12,9.0,200.7196113378945,0
2023,1-y7,VDU,5309,<-6,-inf,61427.180152935085,0
2023,1-y7,VDU,5309,-6--3,-6.0,86164.35253262807,0
2023,1-y7,VDU,5309,-3-0,-3.0,246020.53370896337,1
2023,1-y7,VDU,5309,0-3,0.0,296586.22430862987,1
2023,1-y7,VDU,5309,3-6,3.0,148994.69162306676,0
2023,1-y7,VDU,5309,6-9,6.0,64545.311125165295,0
2023,1-y7,VDU,5309,9-12,9.0,155.90654861151037,0
2023,1-z1,VHDU,36391,-6--3,-6.0,9866.665669686095,0
2023,1-z1,VHDU,36391,-3-0,-3.0,178180.37415256654,0
2023,1-z1,VHDU,36391,0-3,0.0,490779.5582521507,0
2023,1-z1,VHDU,36391,3-6,3.0,557292.4927077994,1
2023,1-z1,VHDU,36391,6-9,6.0,557060.3358685126,0
2023,1-z1,VHDU,36391,9-12,9.0,211843.11584914263,0
2023,1-z1,VHDU,36391,12-15,12.0,29716.075428701653,0
2023,1-z1,VHDU,36391,>=15,15.0,2785.88207144078,0
2023,25-02,SDU,6208,-6--3,-6.0,744.5835208471212,0
2023,25-02,SDU,6208,-3-0,-3.0,2589.855724685639,0
2023,25-02,SDU,6208,0-3,0.0,13014.025016545334,0
2023,25-02,SDU,6208,3-6,3.0,32923.54090006618,0
2023,25-02,SDU,6208,6-9,6.0,104144.57332892125,0
2023,25-02,SDU,6208,9-12,9.0,214699.03957643945,1
2023,25-02,SDU,6208,12-15,12.0,130334.48934480478,0
2023,25-02,SDU,6208,>=15,15.0,39624.792587690274,0
2023,254-01,VHDU,36122,<-6,-inf,1959.313389502448,0
2023,254-01,VHDU,36122,-6--3,-6.0,7874.221735170216,0
2023,254-01,VHDU,36122,-3-0,-3.0,39297.172321530226,0
2023,254-01,VHDU,36122,0-3,0.0,106764.0956393032,0
2023,254-01,VHDU,36122,3-6,3.0,189277.06706136858,1
2023,254-01,VHDU,36122,6-9,6.0,211864.6233063873,0
2023,254-01,VHDU,36122,9-12,9.0,87392.77080724125,0
2023,254-01,VHDU,36122,12-15,12.0,4953.735739496755,0
2023,26-07,SDU,6546,-3-0,-3.0,4007.1,0
2023,26-07,SDU,6546,0-3,0.0,40961.46666666667,0
2023,26-07,SDU,6546,3-6,3.0,142363.35833333334,0
2023,26-07,SDU,6546,6-9,6.0,222431.15277777775,1
2023,26-07,SDU,6546,9-12,9.0,142400.4611111111,0
2023,26-07,SDU,6546,12-15,12.0,68751.44722222221,0
2023,26-07,SDU,6546,>=15,15.0,30906.61388888889,0
2023,30-02,VHDU,6310,<-6,-inf,23155.89959016394,0
2023,30-02,VHDU,6310,-6--3,-6.0,84194.03842213115,0
2023,30-02,VHDU,6310,-3-0,-3.0,184536.26997950824,0
2023,30-02,VHDU,6310,0-3,0.0,432040.337090164,0
2023,30-02,VHDU,6310,3-6,3.0,425235.7525614755,0
2023,30-02,VHDU,6310,6-9,6.0,438641.799692623,1
2023,30-02,VHDU,6310,9-12,9.0,176512.95389344264,0
2023,30-02,VHDU,6310,12-15,12.0,19905.948770491806,0
2023,30-04,VHDU,6420,<-6,-inf,17376.12559198543,0
2023,30-04,VHDU,6420,-6--3,-6.0,41936.61080373407,0
2023,30-04,VHDU,6420,-3-0,-3.0,130404.4810052368,0
2023,30-04,VHDU,6420,0-3,0.0,328308.5268101093,0
2023,30-04,VHDU,6420,3-6,3.0,412098.20935223135,1
2023,30-04,VHDU,6420,6-9,6.0,357296.5824852004,0
2023,30-04,VHDU,6420,9-12,9.0,155215.58341302368,0
2023,30-04,VHDU,6420,12-15,12.0,24978.180538479053,0
2023,30-06,SDU,36415,-6--3,-6.0,1310.2159722222223,0
2023,30-06,SDU,36415,-3-0,-3.0,5549.150000000001,0
2023,30-06,SDU,36415,0-3,0.0,26743.820138888892,0
2023,30-06,SDU,36415,3-6,3.0,77302.74236111112,0
2023,30-06,SDU,36415,6-9,6.0,292101.0902777778,0
2023,30-06,SDU,36415,9-12,9.0,480540.9756944445,0
2023,30-06,SDU,36415,12-15,12.0,277997.00069444446,0
2023,30-06,SDU,36415,>=15,15.0,192447.60486111112,1
2023,32-03,VHDU,6430,<-6,-inf,4024.6451965811966,0
2023,32-03,VHDU,6430,-6--3,-6.0,15230.882051282053,0
2023,32-03,VHDU,6430,-3-0,-3.0,48591.12916239316,0
2023,32-03,VHDU,6430,0-3,0.0,93969.92683760684,1
2023,32-03,VHDU,6430,3-6,3.0,79459.05011965813,0
2023,32-03,VHDU,6430,6-9,6.0,63877.396239316244,0
2023,32-03,VHDU,6430,9-12,9.0,17280.128,0
2023,32-03,VHDU,6430,12-15,12.0,1569.2423931623932,0
2023,327-02,SDU,6430,-3-0,-3.0,209.93559908883825,0
2023,327-02,SDU,6430,0-3,0.0,1035.0313257403188,0
2023,327-02,SDU,6430,3-6,3.0,4528.262050113895,0
2023,327-02,SDU,6430,6-9,6.0,11617.250186788155,0
2023,327-02,SDU,6430,9-12,9.0,13963.158451025056,0
2023,327-02,SDU,6430,12-15,12.0,7403.891535307516,0
2023,327-02,SDU,6430,>=15,15.0,4108.3908519362185,1
2023,33-01,VHDU,6300,<-6,-inf,3057.2362745098035,0
2023,33-01,VHDU,6300,-6--3,-6.0,17339.549019607843,0
2023,33-01,VHDU,6300,-3-0,-3.0,71000.89019607843,0
2023,33-01,VHDU,6300,0-3,0.0,197762.1196078431,0
2023,33-01,VHDU,6300,3-6,3.0,211725.0196078431,0
2023,33-01,VHDU,6300,6-9,6.0,217155.0362745098,1
2023,33-01,VHDU,6300,9-12,9.0,72552.32352941176,0
2023,33-01,VHDU,6300,12-15,12.0,5293.125490196078,0
2023,34-02,SDU,1395,-6--3,-6.0,4797.715115286081,0
2023,34-02,SDU,1395,-3-0,-3.0,6396.953487048107,0
2023,34-02,SDU,1395,0-3,0.0,58486.43188158269,0
2023,34-02,SDU,1395,3-6,3.0,237372.66689439226,0
2023,34-02,SDU,1395,6-9,6.0,797563.0222601765,0
2023,34-02,SDU,1395,9-12,9.0,1565654.3659550243,1
2023,34-02,SDU,1395,12-15,12.0,1102103.700768574,0
2023,34-02,SDU,1395,>=15,15.0,240571.1436379163,0
2023,34-05,SDU,1395,-6--3,-6.0,4452.104013663536,0
2023,34-05,SDU,1395,-3-0,-3.0,5936.138684884714,0
2023,34-05,SDU,1395,0-3,0.0,54273.26797608881,0
2023,34-05,SDU,1395,3-6,3.0,220273.1461998292,0
2023,34-05,SDU,1395,6-9,6.0,740109.2910333049,0
2023,34-05,SDU,1395,9-12,9.0,1452869.9431255336,0
2023,34-05,SDU,1395,12-15,12.0,1022711.8934244235,1
2023,34-05,SDU,1395,>=15,15.0,223241.21554227156,0
2023,34-05,VHDU,1395,<-6,-inf,18246.27817622951,0
2023,34-05,VHDU,1395,-6--3,-6.0,46445.071721311484,0
2023,34-05,VHDU,1395,-3-0,-3.0,216798.9597848361,0
2023,34-05,VHDU,1395,0-3,0.0,627506.0940061476,1
2023,34-05,VHDU,1395,3-6,3.0,804163.2418032788,0
2023,34-05,VHDU,1395,6-9,6.0,900868.5161372952,0
2023,34-05,VHDU,1395,9-12,9.0,295589.7064549181,0
2023,34-05,VHDU,1395,12-15,12.0,4478.6319159836075,0
2023,35-01,SDU,31399,0-3,0.0,13701.527777777781,0
2023,35-01,SDU,31399,3-6,3.0,176162.50000000003,0
2023,35-01,SDU,31399,6-9,6.0,1531047.8611111115,0
2023,35-01,SDU,31399,9-12,9.0,2830735.638888889,0
2023,35-01,SDU,31399,12-15,12.0,1668846.0833333335,0
2023,35-01,SDU,31399,>=15,15.0,656890.388888889,1
2023,35-01,VDU,31399,<-6,-inf,300454.6594693925,0
2023,35-01,VDU,31399,-6--3,-6.0,482939.391294361,1
2023,35-01,VDU,31399,-3-0,-3.0,879244.6169748479,0
2023,35-01,VDU,31399,0-3,0.0,900258.0103365111,0
2023,35-01,VDU,31399,3-6,3.0,465796.88618353056,0
2023,35-01,VDU,31399,6-9,6.0,178245.18755024695,0
2023,35-01,VDU,31399,9-12,9.0,2949.248191110601,0
2023,35-01,VHDU,31399,<-6,-inf,522.8604558404559,0
2023,35-01,VHDU,31399,-6--3,-6.0,13071.5113960114,0
2023,35-01,VHDU,31399,-3-0,-3.0,230320.03079772083,0
2023,35-01,VHDU,31399,0-3,0.0,634491.1631623933,0
2023,35-01,VHDU,31399,3-6,3.0,1687270.6909971512,0
2023,35-01,VHDU,31399,6-9,6.0,1559431.3095441598,1
2023,35-01,VHDU,31399,9-12,9.0,445738.5386039887,0
2023,35-01,VHDU,31399,12-15,12.0,17254.395042735046,0
2023,35-04,VDU,36411,<-6,-inf,322379.793139114,0
2023,35-04,VDU,36411,-6--3,-6.0,330535.8731253232,1
2023,35-04,VDU,36411,-3-0,-3.0,344100.7219444923,0
2023,35-04,VDU,36411,0-3,0.0,290614.0079296673,1
2023,35-04,VDU,36411,3-6,3.0,140027.0153421824,0
2023,35-04,VDU,36411,6-9,6.0,65763.76073090847,1
2023,35-04,VDU,36411,9-12,9.0,686.8277883123599,0
2023,35-06,VHDU,36415,<-6,-inf,13267.532874139011,0
2023,35-06,VHDU,36415,-6--3,-6.0,27808.748904195367,0
2023,35-06,VHDU,36415,-3-0,-3.0,80242.03882279273,0
2023,35-06,VHDU,36415,0-3,0.0,208034.9154664997,1
2023,35-06,VHDU,36415,3-6,3.0,248739.70632435815,0
2023,35-06,VHDU,36415,6-9,6.0,226980.9524107702,0
2023,35-06,VHDU,36415,9-12,9.0,104972.72010018784,0
2023,35-06,VHDU,36415,12-15,12.0,21864.89417658109,0
2023,35-06,VHDU,36415,>=15,15.0,371.49092047589227,0
2023,35-07,VDU,6515,<-6,-inf,223054.575,0
2023,35-07,VDU,6515,-6--3,-6.0,219375.4375,0
2023,35-07,VDU,6515,-3-0,-3.0,199881.50000000003,1
2023,35-07,VDU,6515,0-3,0.0,192687.96250000002,0
2023,35-07,VDU,6515,3-6,3.0,80776.28749999999,0
2023,35-07,VDU,6515,6-9,6.0,38823.1375,0
2023,35-07,VDU,6515,9-12,9.0,2196.5,0
2023,36-01,SDU,31399,0-3,0.0,3048.28125,0
2023,36-01,SDU,31399,3-6,3.0,39192.18749999999,0
2023,36-01,SDU,31399,6-9,6.0,340623.65624999994,0
2023,36-01,SDU,31399,9-12,9.0,629774.9062499999,0
2023,36-01,SDU,31399,12-15,12.0,371280.65624999994,0
2023,36-01,SDU,31399,>=15,15.0,146143.31249999997,1
2023,36-06,VDU,1596,<-6,-inf,503370.65351836925,0
2023,36-06,VDU,1596,-6--3,-6.0,254500.8238224116,0
2023,36-06,VDU,1596,-3-0,-3.0,348518.3150408845,0
2023,36-06,VDU,1596,0-3,0.0,392259.07298744674,1
2023,36-06,VDU,1596,3-6,3.0,181499.00711159737,0
2023,36-06,VDU,1596,6-9,6.0,65259.19978693999,0
2023,36-06,VDU,1596,9-12,9.0,804.4277323505701,0
2023,36-06,VHDU,1596,<-6,-inf,85265.71089480876,0
2023,36-06,VHDU,1596,-6--3,-6.0,83101.60655737705,0
2023,36-06,VHDU,1596,-3-0,-3.0,226653.8609403461,0
2023,36-06,VHDU,1596,0-3,0.0,555597.7202299635,1
2023,36-06,VHDU,1596,3-6,3.0,689627.9155282332,0
2023,36-06,VHDU,1596,6-9,6.0,672747.9016962659,1
2023,36-06,VHDU,1596,9-12,9.0,190874.00256147538,0
2023,36-06,VHDU,1596,12-15,12.0,30730.281591530053,0
2023,36-12,SDU,1479,-3-0,-3.0,23202.40120852811,0
2023,36-12,SDU,1479,0-3,0.0,55779.50997605748,0
2023,36-12,SDU,1479,3-6,3.0,195462.6526051762,0
2023,36-12,SDU,1479,6-9,6.0,801068.7609166573,0
2023,36-12,SDU,1479,9-12,9.0,1516124.5799794781,0
2023,36-12,SDU,1479,12-15,12.0,1067544.8232812681,1
2023,36-12,SDU,1479,>=15,15.0,452095.2720328356,0
2023,36-12,VDU,1479,<-6,-inf,239365.76889544635,1
2023,36-12,VDU,1479,-6--3,-6.0,284678.86097511905,0
2023,36-12,VDU,1479,-3-0,-3.0,404105.7392529006,0
2023,36-12,VDU,1479,0-3,0.0,527500.7131647778,0
2023,36-12,VDU,1479,3-6,3.0,263302.345784991,0
2023,36-12,VDU,1479,6-9,6.0,183684.42693313662,0
2023,36-12,VDU,1479,9-12,9.0,6016.144993628865,0
2023,360-02,VHDU,1493,<-6,-inf,294.8258196721311,0
2023,360-02,VHDU,1493,-6--3,-6.0,10302.524476320581,0
2023,360-02,VHDU,1493,-3-0,-3.0,40227.34517304189,0
2023,360-02,VHDU,1493,0-3,0.0,112525.18784153003,1
2023,360-02,VHDU,1493,3-6,3.0,78800.38991347903,0
2023,360-02,VHDU,1493,6-9,6.0,42291.1259107468,0
2023,360-02,VHDU,1493,9-12,9.0,3112.0503187613836,0
2023,360-02,VHDU,1493,12-15,12.0,196.5505464480874,0
2023,365-01,SDU,36504,-3-0,-3.0,6731.25,0
2023,365-01,SDU,36504,0-3,0.0,112008.0,0
2023,365-01,SDU,36504,3-6,3.0,455301.75,0
2023,365-01,SDU,36504,6-9,6.0,1348942.5000000002,1
2023,365-01,SDU,36504,9-12,9.0,1586959.5,0
2023,365-01,SDU,36504,12-15,12.0,737745.0,0
